==============================================================================
ReFS Super-Timeline — win11refs2tsnapshots.raw
==============================================================================
  Sources merged: USN=0  MLog=304  $SI-MACB=1216  (joined by OID, sorted by time)
  NOTE: USN journal inactive on this image — timeline is $SI + MLog only.
  Caveat: USN/$SI carry exact FILETIMEs; MLog times are embedded per-transaction and
          join by OID (no shared key with USN — correlation is by OID + time window).
------------------------------------------------------------------------------
  Timestamp (UTC)          Src    OID         Name/Path                   Event
  2026-05-16 16:51:51 UTC  MLog   0x704       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:51 UTC  $SI    0x708       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:51 UTC  MLog   0x708       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x709       OID 0x709                   WRITE
  2026-05-16 16:51:51 UTC  $SI    —           test/xbpt_sync_zulu_9119…   Created
  2026-05-16 16:51:51 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:51 UTC  $SI    0x708       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:51 UTC  MLog   0x708       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:51 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:51 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x703       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:51 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x70f       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:51 UTC  $SI    0x70b       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:51 UTC  MLog   0x70b       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x70c       OID 0x70c                   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:51 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:51 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  $SI    —           test/xbpt_victor_lima_25…   Created
  2026-05-16 16:51:51 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:51 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:51 UTC  MLog   0x707       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:52 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x70b       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    0x70d       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x706       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:52 UTC  MLog   0x70b       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    0x706       test/elvis_dir_index_149…   Modified
  2026-05-16 16:51:52 UTC  $SI    0x70d       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x70d       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:52 UTC  MLog   0x708       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  $SI    —           test/xbpt_tango_archive_…   Created
  2026-05-16 16:51:52 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x702       /test                       RENAME
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  $SI    0x703       test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:52 UTC  $SI    0x703       test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:52 UTC  MLog   0x704       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:52 UTC  MLog   0x703       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:52 UTC  $SI    0x70f       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x70b       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    0x710       test/elvis_dir_papa_8053…   Created
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_papa_8053…   Created
  2026-05-16 16:51:52 UTC  $SI    0x707       test/elvis_dir_index_149…   Created
  2026-05-16 16:51:52 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    0x707       test/elvis_dir_index_149…   Modified
  2026-05-16 16:51:52 UTC  $SI    0x707       test/elvis_dir_index_149…   Accessed
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:52 UTC  MLog   0x710       /test/elvis_dir_papa_805…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x70b       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    0x711       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x711       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x711       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x711       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:52 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:52 UTC  $SI    0x712       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x70b       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  MLog   0x706       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  MLog   0x706       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:52 UTC  $SI    —           test/xbpt_sync_zulu_9119…   Modified
  2026-05-16 16:51:52 UTC  $SI    —           test/xbpt_sync_zulu_9119…   Accessed
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:52 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:52 UTC  $SI    0x70b       test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:52 UTC  MLog   0x70f       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x706       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:53 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    0x711       test/elvis_dir_papa_8053…   Created
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_india_800…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_india_800…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    0x704       test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  $SI    0x704       test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:53 UTC  MLog   0x704       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:53 UTC  MLog   0x714       OID 0x714                   WRITE
  2026-05-16 16:51:53 UTC  MLog   0x70b       /test/elvis_dir_record_4…   RENAME
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x712       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x706       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    0x710       test/xbpt_archive_romeo_…   Created
  2026-05-16 16:51:53 UTC  MLog   0x710       /test/elvis_dir_papa_805…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  $SI    0x715       test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  MLog   0x710       /test/elvis_dir_papa_805…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x707       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:53 UTC  $SI    0x715       test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x702       /test                       WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_papa_8053…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  MLog   0x704       /test/elvis_dir_record_4…   WRITE
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Created
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Modified
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   MFT-Changed
  2026-05-16 16:51:53 UTC  $SI    —           test/elvis_dir_record_44…   Accessed
  2026-05-16 16:51:53 UTC  MLog   0x716       OID 0x716                   WRITE
  2026-05-16 16:51:53 UTC  $SI    0x710       test/xbpt_archive_romeo_…   Modified
  2026-05-16 16:51:53 UTC  $SI    0x710       test/xbpt_archive_romeo_…   Accessed
  2026-05-16 16:51:53 UTC  $SI    —           test/xbpt_uniform_victor…   Modified
