# forefst wininsiderrefs8gtest2.raw timeline --limit 200
# ----------------------------------------------------------------------------
==============================================================================
ReFS Super-Timeline — wininsiderrefs8gtest2.raw
==============================================================================
  Sources merged: USN=0  MLog=611  $SI-MACB=3576  (joined by OID, sorted by time)
  NOTE: USN journal inactive on this image — timeline is $SI + MLog only.
  Caveat: USN and $SI carry exact FILETIMEs. MLog has NO wall-clock time — an MLog row's time is
          the affected object's embedded $SI birth (approximate; for a RENAME/MOVE it is the object
          birth, not the op time). MLog times that predate the volume are undated + marked.
          (5 MLog rows had an impossible pre-volume time → undated.)
------------------------------------------------------------------------------
  Timestamp (UTC)          Src    OID         Name/Path                   Event
  2024-10-16 19:59:02 UTC  $SI    —           testspecials/hardlink_qu…   Created
  2024-11-23 07:17:31 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2024-11-23 07:17:31 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2024-11-23 07:17:31 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Created
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Modified
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Accessed
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Created
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Modified
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Accessed
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Created
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Modified
  2024-12-01 19:59:05 UTC  $SI    —           testspecials/dir_record_…   Accessed
  2024-12-12 07:16:57 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-02-09 07:17:09 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-02-23 07:17:23 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-02-23 07:17:23 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-02-23 07:17:23 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-03-31 07:17:11 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-03-31 07:17:11 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-03-31 07:17:11 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-04-01 07:16:26 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-04-01 07:16:26 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-04-02 07:16:24 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-04-08 07:17:35 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-04-08 07:17:35 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-04-08 07:17:35 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-04-19 07:17:09 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-04-19 07:17:09 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-04-19 07:17:09 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-05-12 07:17:04 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-06-06 07:17:11 UTC  $SI    —           testintegrity/xbpt_index…   Created
  2025-06-06 07:17:11 UTC  $SI    —           testintegrity/xbpt_index…   Modified
  2025-06-06 07:17:11 UTC  $SI    —           testintegrity/xbpt_index…   Accessed
  2025-06-11 07:16:10 UTC  $SI    —           testintegrity/elvis_dir_…   Created
  2025-06-11 07:16:10 UTC  $SI    —           testintegrity/elvis_dir_…   Modified
  2025-06-11 07:16:10 UTC  $SI    —           testintegrity/elvis_dir_…   Accessed
  2025-07-16 07:17:35 UTC  $SI    —           testintegrity/elvis_dir_…   Created
