ObjectRef,FullPath,FileName,Extension,FileSize,Created,Modified,Changed,Accessed,ParentPath,ParentOID,CreationDir,HomeOID,FileID,USN,FileAttributes,SecurityId,OwnerSid,GroupSid,DACLSummary,HasADS,ADSNames,RecordPlacement,DataResidency,IsResident,IsDirectory,IsEncrypted,IsCompressed,HasIntegrity,HasEA,HardLinkCount,HardLinkNames,SnapshotCount,SnapshotNames,ReparseTag,ReparseTarget,IsSparse,AllocatedSize,InternalFlags,IsMoved,TimestompFlags
0x786:0xd,test2/elvis_dir_record_449015/elvis_dir_lima_252141/xbpt_index_draft_129088.bin,xbpt_index_draft_129088.bin,.bin,159126,2026-05-23 07:38:48.2236360,2026-05-23 07:38:48.1301620,2026-05-23 07:38:51.9802422,2026-05-23 07:38:48.2257600,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,test2/elvis_dir_record_449015,0x786,0xd,461552,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,split,extents,False,False,False,False,False,False,1,,,,,,False,159744,,True,
0x7a1:0x8,test2/elvis_dir_record_449015/elvis_dir_lima_252141/xbpt_kilo_quebec_845728.bak,xbpt_kilo_quebec_845728.bak,.bak,163770,2026-05-23 07:38:51.4275623,2026-05-23 07:38:51.4275623,2026-05-23 07:38:51.4275623,2026-05-23 07:38:51.4275623,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,0x8,419152,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,163840,,False,
0x7a1:0x6,test2/elvis_dir_record_449015/elvis_dir_lima_252141/xbpt_tango_record_232127.csv,xbpt_tango_record_232127.csv,.csv,296805,2026-05-23 07:38:50.4370833,2026-05-23 07:38:50.4403545,2026-05-23 07:38:50.4403545,2026-05-23 07:38:50.4403545,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,0x6,354544,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,299008,,False,
0x7a1:0x2,test2/elvis_dir_record_449015/elvis_dir_lima_252141/xbpt_temp_index_659152.xml,xbpt_temp_index_659152.xml,.xml,317120,2026-05-23 07:38:49.8864548,2026-05-23 07:38:52.2707604,2026-05-23 07:38:52.2707604,2026-05-23 07:38:52.2707604,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,0x2,480712,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,319488,,False,
0x7a1:0x3,test2/elvis_dir_record_449015/elvis_dir_lima_252141/xbpt_uniform_mike_713257.xml,xbpt_uniform_mike_713257.xml,.xml,217733,2026-05-23 07:38:50.0591005,2026-05-23 07:38:50.0591005,2026-05-23 07:38:50.0591005,2026-05-23 07:38:50.0591005,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,0x3,332872,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,221184,,False,
0x7a1:0x4,test2/elvis_dir_record_449015/elvis_dir_lima_252141/xbpt_yankee_report_288078.log,xbpt_yankee_report_288078.log,.log,2590,2026-05-23 07:38:50.1575369,2026-05-23 07:38:50.1575369,2026-05-23 07:38:50.1575369,2026-05-23 07:38:50.1575369,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,test2/elvis_dir_record_449015/elvis_dir_lima_252141,0x7a1,0x4,337472,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,4096,,False,
0x798,test2/elvis_dir_record_449015/elvis_dir_papa_104235,elvis_dir_papa_104235,,0,2026-05-23 07:38:48.3929597,2026-05-23 07:38:52.2750235,2026-05-23 07:38:52.2750235,2026-05-23 07:38:52.4194930,test2/elvis_dir_record_449015,0x786,,,,385656,Directory_Internal,4831861536,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),7 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):GENERIC_ALL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:Authenticated Users (S-1-5-11):DELETE|GENERIC_EXECUTE|GENERIC_WRITE|GENERIC_READ | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE | …,False,,,,False,True,False,False,False,False,,,,,,,False,,,False,
0x77e,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_sync_718743,,0,2026-05-23 07:38:44.9925609,2026-05-23 07:38:52.1829369,2026-05-23 07:38:52.1829369,2026-05-23 07:38:52.4194930,test2/elvis_dir_record_449015/elvis_dir_papa_104235,0x798,,,,311416,Directory_Internal,4831861536,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),7 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):GENERIC_ALL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:Authenticated Users (S-1-5-11):DELETE|GENERIC_EXECUTE|GENERIC_WRITE|GENERIC_READ | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE | …,False,,,,False,True,False,False,False,False,,,,,,,False,,,False,
0x77d,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,elvis_dir_gamma_109016,,0,2026-05-23 07:38:44.9076484,2026-05-23 07:38:53.3678180,2026-05-23 07:38:53.3678180,2026-05-23 07:38:53.3678180,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,0x77e,,,,253184,Directory_Internal,4831861536,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),7 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):GENERIC_ALL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:Authenticated Users (S-1-5-11):DELETE|GENERIC_EXECUTE|GENERIC_WRITE|GENERIC_READ | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE | …,False,,,,False,True,False,False,False,False,,,,,,,False,,,False,
0x79b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_archive_704644,elvis_dir_archive_704644,,0,2026-05-23 07:38:48.8705762,2026-05-23 07:38:48.8963012,2026-05-23 07:38:48.9445220,2026-05-23 07:38:48.8963012,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,0x77d,,,,270464,Directory_Internal,4831861536,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),7 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):GENERIC_ALL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:Authenticated Users (S-1-5-11):DELETE|GENERIC_EXECUTE|GENERIC_WRITE|GENERIC_READ | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE | …,False,,,,False,True,False,False,False,False,,,,,,,False,,,False,
0x79b:0x2,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_archive_704644/xbpt_uniform_oscar_320878.log,xbpt_uniform_oscar_320878.log,.log,170417,2026-05-23 07:38:48.8963012,2026-05-23 07:38:48.8963012,2026-05-23 07:38:48.8963012,2026-05-23 07:38:48.8963012,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_archive_704644,0x79b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_archive_704644,0x79b,0x2,267296,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,172032,,False,
0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,elvis_dir_config_541148,,0,2026-05-23 07:38:44.6564989,2026-05-23 07:38:52.1668681,2026-05-23 07:38:52.1668681,2026-05-23 07:38:52.2674814,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,0x77d,,,,238344,Directory_Internal,4831861536,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),7 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):GENERIC_ALL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:Authenticated Users (S-1-5-11):DELETE|GENERIC_EXECUTE|GENERIC_WRITE|GENERIC_READ | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE | …,False,,,,False,True,False,False,False,False,,,,,,,False,,,False,
0x77b:0x16,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_config_archive_855545.dat,xbpt_config_archive_855545.dat,.dat,340231,2026-05-23 07:38:47.6230067,2026-05-23 07:38:46.2801923,2026-05-23 07:38:46.2801923,2026-05-23 07:38:47.6230067,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x16,188016,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,344064,,False,
0x77b:0x14,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_data_victor_588744.ini,xbpt_data_victor_588744.ini,.ini,498204,2026-05-23 07:38:46.8286523,2026-05-23 07:38:47.3151952,2026-05-23 07:38:50.2796199,2026-05-23 07:38:47.3151952,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x14,344592,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,499712,,False,
0x77b:0x1a,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_delta_sierra_216359.bin,xbpt_delta_sierra_216359.bin,.bin,193275,2024-04-04 07:17:02.6780853,2026-05-23 07:38:52.2674814,2026-05-23 07:38:52.2674814,2026-05-23 07:38:52.2674814,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x1a,480320,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,196608,,False,MEDIUM:PRE_FORMAT
0x77b:0x7,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_hotel_data_899354.bak,xbpt_hotel_data_899354.bak,.bak,499196,2026-05-23 07:38:45.2016134,2026-05-23 07:38:51.7511806,2026-05-23 07:38:51.7511806,2026-05-23 07:38:51.7511806,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x7,446240,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,499712,,False,
0x77b:0xa,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_index_zulu_828859.bak,xbpt_index_zulu_828859.bak,.bak,23113,2026-05-23 07:38:45.5029270,2026-05-23 07:38:45.8502353,2026-05-23 07:38:46.1214140,2026-05-23 07:38:45.8502353,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0xa,99904,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,24576,,False,
0x77b:0x1b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_lima_mike_622053.csv,xbpt_lima_mike_622053.csv,.csv,442099,2026-05-23 07:38:48.3103418,2026-05-23 07:38:48.3124958,2026-05-23 07:38:48.3124958,2026-05-23 07:38:48.3124958,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x1b,232528,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,442368,,False,
0x77b:0x12,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_papa_audit_649170.md,xbpt_papa_audit_649170.md,.md,238043,2026-05-23 07:38:46.4815875,2026-05-23 07:38:46.4837168,2026-05-23 07:38:46.4837168,2026-05-23 07:38:46.4837168,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x12,124352,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,241664,,False,
0x77b:0xc,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_sierra_log_210965.log,xbpt_sierra_log_210965.log,.log,116615,2026-05-23 07:38:45.6757374,2026-05-23 07:38:45.8063664,2026-05-23 07:38:50.8829382,2026-05-23 07:38:45.8063664,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0xc,385288,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,118784,,False,
0x77a:0xa,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_tango_mike_573093.dat,xbpt_tango_mike_573093.dat,.dat,414625,2026-05-23 07:38:45.0632220,2026-05-23 07:38:45.0032270,2026-05-23 07:38:51.4500488,2026-05-23 07:38:45.0653503,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,0x77a,0xa,421504,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,split,extents,False,False,False,False,False,False,1,,,,,,False,417792,,True,
0x77b:0xf,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_temp_audit_764882.bak,xbpt_temp_audit_764882.bak,.bak,459389,2026-05-23 07:38:46.2661826,2026-05-23 07:38:48.4111200,2026-05-23 07:38:48.4111200,2026-05-23 07:38:48.4111200,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0xf,240544,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,462848,,False,
0x77b:0x11,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_uniform_alpha_203203.json,xbpt_uniform_alpha_203203.json,.json,344917,2026-05-23 07:38:46.3967601,2026-05-23 07:38:46.6978471,2026-05-23 07:38:46.6978471,2026-05-23 07:38:46.6978471,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x11,131208,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,348160,,False,
0x77b:0xd,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_whiskey_kilo_275488.json,xbpt_whiskey_kilo_275488.json,.json,190655,2026-05-23 07:38:45.9712621,2026-05-23 07:38:51.5862689,2026-05-23 07:38:51.5862689,2026-05-23 07:38:51.5862689,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0xd,433496,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,192512,,False,
0x77b:0x18,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148/xbpt_whiskey_romeo_757926.txt,xbpt_whiskey_romeo_757926.txt,.txt,192688,2026-05-23 07:38:47.8451405,2026-05-23 07:38:46.7803556,2026-05-23 07:38:47.4375108,2026-05-23 07:38:47.8611622,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,0x77b,0x18,201112,Archive,5176748164,BUILTIN\Administrators (S-1-5-32-544),Domain Users (S-1-5-21-3829591975-2821165226-2477612932-513),4 ACE(s): ALLOWED:BUILTIN\Administrators (S-1-5-32-544):FULL_CONTROL | ALLOWED:SYSTEM (S-1-5-18):FULL_CONTROL | ALLOWED:Authenticated Users (S-1-5-11):MODIFY | ALLOWED:BUILTIN\Users (S-1-5-32-545):READ_EXECUTE,False,,embedded,extents,False,False,False,False,False,False,1,,,,,,False,196608,,False,
